amount,transaction_type,account_age_days,num_transaction_last_24h,avg_transaction_amount_7d,is_international,is_fraud
389.97,POS,490,4,628.09,False,0
878.06,POS,122,4,618.62,False,0
3451.49,POS,6,4,1586.1,False,1
3269.96,ONLINE,74,2,2112.77,True,0
78.68,ONLINE,75,4,323.64,False,0
4765.66,POS,120,3,2499.41,False,0
1161.06,POS,233,3,1524.92,False,0
5620.32,POS,14,0,2197.77,False,0
4949.46,POS,36,7,1859.83,False,0
356.3,ONLINE,373,4,395.71,False,0
379.05,ONLINE,211,1,253.28,False,0
5348.45,ONLINE,10,4,697.12,False,1
1232.1,POS,54,1,391.5,False,0
208.72,ONLINE,299,1,385.3,True,1
719.87,POS,436,2,2179.01,False,0
234.87,POS,338,2,766.48,False,0
1402.87,ONLINE,414,6,2724.68,False,0
1793.04,ONLINE,30,2,284.38,False,0
13434.53,POS,229,7,1339.84,False,0
4473.08,ONLINE,38,4,2950.91,False,0
1421.8,ONLINE,34,5,2426.74,False,0
1977.23,ONLINE,59,4,1134.31,False,0
2367.91,ONLINE,217,4,781.05,False,0
1220.83,POS,80,2,2298.78,False,0
2856.05,ONLINE,57,6,2088.57,False,1
2034.18,ONLINE,230,1,2555.65,False,0
308.18,POS,277,3,1163.0,False,0
420.38,POS,20,1,1243.31,False,0
3431.95,ONLINE,392,6,2583.59,False,0
351.11,POS,614,2,253.65,False,0
968.39,ONLINE,617,1,1344.11,False,0
4009.78,ONLINE,64,2,1965.87,False,0
495.36,POS,45,2,1030.31,False,0
894.91,ONLINE,356,4,1591.62,False,0
346.36,ONLINE,135,7,913.45,False,0
229.01,ONLINE,505,4,1312.23,False,0
252.27,POS,19,4,762.06,False,0
770.69,POS,77,3,404.51,False,0
632.69,POS,287,3,947.77,False,0
6108.18,ONLINE,3,2,2674.76,False,0
1800.43,POS,398,1,1373.64,False,0
3415.95,ONLINE,209,3,1873.77,False,0
4365.92,POS,452,2,2791.65,True,0
712.72,POS,832,0,1910.41,False,0
893.97,POS,384,3,2116.48,True,1
3994.92,ONLINE,71,1,1875.92,False,0
851.98,POS,11,1,1965.62,False,0
769.46,POS,262,4,2522.42,False,0
1514.22,POS,9,4,1017.1,False,0
958.47,ONLINE,23,1,807.66,False,0
2344.31,ONLINE,151,5,2800.19,False,0
14365.11,ONLINE,565,5,2539.94,False,1
1218.58,POS,26,1,1405.26,False,0
1190.09,POS,90,3,830.49,True,1
659.06,POS,263,0,489.74,False,0
1692.95,POS,45,1,1888.85,False,0
7202.06,ONLINE,9,2,1765.65,False,0
2640.65,POS,45,7,1732.56,False,0
634.54,ONLINE,63,5,2397.12,False,0
3007.09,POS,17,7,2690.39,True,0
10309.21,POS,183,4,2301.18,False,1
8466.67,POS,54,3,2763.66,False,1
739.09,ONLINE,19,3,1756.54,True,0
1374.6,POS,26,2,2800.63,False,0
1304.65,ONLINE,29,4,1031.95,False,0
2892.19,ONLINE,121,0,2710.79,True,0
2201.03,ONLINE,120,4,2321.27,False,0
22317.13,POS,57,1,2955.17,False,0
1769.16,POS,56,6,2776.15,False,0
10939.18,ONLINE,283,0,2156.19,False,0
4363.2,ONLINE,22,2,2569.54,False,1
562.65,POS,38,2,1921.93,False,0
16555.77,POS,76,4,1674.01,False,0
1840.81,ONLINE,79,4,2524.91,False,0
984.59,ONLINE,206,3,1495.14,False,0
1570.52,ONLINE,31,4,2009.7,True,1
2394.38,POS,94,0,2575.93,False,0
4346.43,POS,128,1,2271.11,False,0
128.54,POS,60,4,232.44,False,1
1933.7,POS,266,6,1348.25,False,0
805.56,ONLINE,402,1,759.29,True,1
2871.56,POS,156,3,2945.94,False,0
14360.74,POS,876,2,1960.41,False,0
3163.71,ONLINE,25,2,1041.34,True,1
765.46,ONLINE,466,2,291.28,False,0
495.38,POS,6,0,403.6,False,0
3995.41,ONLINE,134,2,1931.58,False,0
1430.86,ONLINE,69,2,2196.37,False,0
6396.49,ONLINE,77,1,2884.9,False,0
471.83,ONLINE,99,2,1891.51,False,0
2008.0,ONLINE,27,5,2070.45,True,1
1086.65,ONLINE,172,5,675.9,False,0
340.91,ONLINE,13,3,614.46,False,0
1240.84,POS,208,2,2400.95,False,0
836.89,POS,231,2,2050.81,True,0
2105.41,ONLINE,267,3,2274.7,False,0
3978.59,ONLINE,127,4,2214.32,False,0
4454.18,ONLINE,90,3,2911.64,True,0
2599.16,POS,184,2,2461.32,False,1
1500.06,ONLINE,364,3,641.85,False,0
3936.18,POS,118,5,1296.21,True,0
2386.55,ONLINE,136,5,2498.55,False,0
1281.23,ONLINE,100,5,1787.22,True,0
1392.75,POS,120,3,580.36,False,0
2909.62,POS,129,2,546.26,True,1
6500.51,POS,195,7,2637.24,True,1
847.3,POS,251,1,240.65,False,0
1698.6,POS,245,2,1146.64,False,0
1087.69,POS,19,0,2890.47,True,0
738.64,POS,34,4,1406.51,False,0
1211.75,POS,303,2,2600.51,False,1
3423.03,POS,3,2,2855.34,False,0
833.82,POS,38,4,228.8,False,0
985.32,ONLINE,38,1,2532.25,False,0
843.59,POS,155,4,545.03,False,0
1867.24,ONLINE,194,1,1651.9,False,0
3649.11,POS,201,4,2231.07,False,0
452.23,POS,303,1,804.11,False,0
478.36,POS,645,0,661.21,False,0
3066.59,POS,49,3,1615.38,True,1
349.24,POS,240,3,1489.98,False,0
1210.02,POS,108,3,1471.85,False,0
252.03,ONLINE,1124,1,526.02,False,0
977.14,POS,457,2,1687.14,False,0
2596.41,POS,38,4,1518.05,False,0
3716.97,POS,129,2,1716.92,False,0
3823.7,POS,163,0,2406.28,False,0
898.97,ONLINE,228,3,273.36,True,1
2193.26,POS,452,2,2716.96,False,0
3311.54,POS,10,7,1792.55,False,0
3679.4,POS,2,3,1484.04,False,0
4798.72,POS,104,2,2985.66,False,0
1221.05,ONLINE,119,4,2243.6,False,0
1429.54,ONLINE,85,2,1534.36,False,0
142.4,POS,40,5,348.83,False,0
4093.23,POS,25,3,2704.43,False,1
5707.23,POS,107,0,2200.1,False,0
208.8,ONLINE,65,2,229.4,False,0
1824.36,POS,133,5,1359.16,True,0
1604.71,POS,187,2,2918.17,False,0
756.23,POS,273,3,1121.05,False,0
1987.61,POS,69,4,1191.19,False,0
11644.43,ONLINE,346,2,2636.52,False,0
1656.87,POS,206,1,2354.35,True,0
399.42,POS,119,4,966.98,False,0
3556.05,POS,44,0,1877.57,True,0
2822.44,ONLINE,31,0,2987.33,False,0
162.31,POS,161,4,1110.84,True,0
1553.17,POS,86,2,1381.6,False,0
949.62,ONLINE,113,2,1251.53,False,0
3544.83,ONLINE,49,3,2397.58,False,0
4432.13,ONLINE,22,5,2378.03,False,0
5158.11,ONLINE,133,6,2096.9,False,0
9759.81,ONLINE,235,1,2930.7,False,0
693.37,POS,273,6,1345.7,False,0
1993.17,POS,245,5,1459.34,False,0
307.76,ONLINE,351,1,488.12,False,1
3285.18,POS,49,2,2249.13,False,0
602.78,POS,18,3,1360.42,False,0
1994.09,ONLINE,239,2,2635.91,False,0
222.36,POS,180,2,261.81,False,0
4716.62,ONLINE,247,4,2924.39,True,0
556.57,POS,33,6,347.5,False,0
1222.35,POS,125,3,1220.89,False,0
1057.79,POS,136,0,973.67,False,0
4232.82,ONLINE,56,8,2998.17,False,0
1281.94,POS,186,4,431.19,False,0
442.31,ONLINE,24,2,280.84,False,0
2267.71,POS,86,6,2759.34,False,0
1740.79,ONLINE,160,1,2308.98,False,0
6639.87,POS,42,2,2896.12,False,0
3555.43,POS,104,2,1444.11,False,0
660.7,POS,14,2,1319.65,False,1
699.5,ONLINE,138,1,1425.59,True,0
429.72,ONLINE,337,0,481.97,False,0
515.64,ONLINE,52,4,395.05,False,1
1115.43,ONLINE,148,1,1904.55,False,0
1243.45,POS,68,2,1747.29,False,0
81.4,ONLINE,16,2,301.22,False,0
245.54,ONLINE,16,1,800.07,False,0
905.49,POS,330,1,2092.85,False,0
1045.17,POS,31,5,1383.04,False,0
391.06,ONLINE,196,2,362.4,False,0
3326.67,POS,84,3,2707.84,False,0
1809.68,ONLINE,246,5,2748.58,False,0
398.82,POS,7,5,744.59,False,1
540.49,ONLINE,28,3,1167.11,False,0
2867.76,ONLINE,23,2,802.25,False,1
5325.63,ONLINE,297,3,2508.17,False,0
3044.66,POS,183,4,1219.49,False,0
850.07,ONLINE,131,0,1280.25,False,0
5337.88,ONLINE,123,3,2792.48,False,0
1780.12,ONLINE,102,2,2534.2,True,0
104.76,POS,74,4,250.41,False,0
930.27,ONLINE,496,1,1889.98,False,0
4046.34,ONLINE,114,3,2206.72,False,0
3138.27,ONLINE,348,2,2049.89,False,0
407.6,POS,112,2,869.57,True,0
1051.74,ONLINE,81,3,1450.7,False,0
3069.56,POS,102,4,1600.44,False,0
4674.95,POS,94,0,2213.83,False,0
828.27,ONLINE,53,2,813.96,False,0
658.16,POS,267,3,1213.05,False,0
1309.17,POS,186,5,2077.19,False,0
5923.59,ONLINE,227,1,389.63,False,0
2653.47,POS,373,0,2058.88,False,0
186.82,ONLINE,31,0,310.65,False,0
2664.62,ONLINE,26,4,1766.76,False,0
1167.63,POS,115,5,1647.1,False,0
8475.53,ONLINE,422,2,2494.29,False,0
2142.91,ONLINE,706,1,2860.77,False,0
131.42,POS,36,4,426.62,False,0
1928.3,POS,439,4,1938.09,True,0
581.46,ONLINE,131,3,1382.89,False,0
3012.6,POS,151,6,796.86,False,1
2808.54,ONLINE,173,4,2380.94,False,0
847.33,ONLINE,165,3,1011.1,True,0
372.29,POS,486,2,1088.73,True,0
870.62,ONLINE,291,2,355.63,False,0
398.25,ONLINE,249,4,681.43,False,0
4765.24,ONLINE,291,1,2750.25,False,0
1705.39,ONLINE,502,2,2846.38,False,0
655.03,POS,118,1,457.82,False,0
2318.71,ONLINE,187,5,2875.77,False,0
1635.33,POS,589,4,1610.64,True,0
4728.71,ONLINE,2,2,2093.3,False,0
504.47,POS,139,2,688.32,False,0
749.27,POS,41,6,2615.49,False,0
851.43,POS,202,1,764.18,False,0
444.04,ONLINE,71,0,2508.08,False,0
3322.31,ONLINE,20,3,2459.19,False,0
2447.49,ONLINE,383,2,2796.43,False,0
6796.98,POS,252,3,1522.15,False,0
358.54,POS,26,1,2090.21,False,0
300.6,ONLINE,4,1,541.0,False,0
303.05,ONLINE,492,3,533.69,False,0
391.73,POS,50,4,2383.67,False,0
358.66,POS,300,6,1652.1,False,0
496.72,POS,19,4,1827.42,False,1
4078.1,POS,11,2,2087.97,False,0
1786.3,ONLINE,62,6,2675.47,False,0
1576.17,ONLINE,116,1,2520.98,False,0
2781.29,ONLINE,72,2,2205.78,False,0
881.75,ONLINE,39,3,1197.89,False,0
891.9,POS,215,1,1736.88,False,0
3393.26,ONLINE,22,1,1249.99,False,0
1781.2,POS,313,4,2848.95,True,1
1544.59,POS,58,2,1395.68,False,0
3581.83,ONLINE,15,3,1924.26,False,1
229.06,POS,129,2,237.76,False,0
703.7,ONLINE,340,2,212.57,True,1
2371.98,ONLINE,838,3,2589.73,False,0
617.77,ONLINE,111,4,1327.45,True,0
1117.0,POS,31,1,745.36,False,0
2235.08,ONLINE,148,7,2857.6,False,0
5191.38,ONLINE,81,2,2988.69,False,0
2145.3,ONLINE,7,8,2831.83,False,0
3808.42,ONLINE,364,4,1823.24,False,0
3876.68,POS,57,1,2055.82,False,0
520.74,POS,144,1,697.75,False,0
260.25,ONLINE,156,4,355.53,False,0
849.72,ONLINE,96,2,621.51,False,0
2480.89,ONLINE,116,2,1986.3,False,0
734.41,POS,81,4,1266.48,False,0
6915.21,ONLINE,8,2,2511.5,False,0
2931.63,POS,386,3,2503.09,False,0
7331.05,POS,109,1,2040.87,False,0
2121.61,ONLINE,99,1,2996.71,False,0
3774.25,ONLINE,12,4,2155.48,False,1
1615.26,ONLINE,225,4,2224.99,False,0
978.35,ONLINE,479,2,615.11,False,1
326.34,ONLINE,45,4,497.47,True,0
1629.69,ONLINE,459,2,1120.44,False,0
700.24,POS,346,1,677.96,False,0
1566.91,ONLINE,146,5,1017.25,False,0
832.61,POS,185,5,545.33,True,0
361.65,ONLINE,101,0,984.93,False,0
1226.05,POS,54,5,2539.04,False,0
939.8,POS,400,3,1453.66,False,0
658.71,POS,52,4,1129.2,False,0
8574.41,ONLINE,60,3,1274.67,False,0
1500.73,POS,110,0,2851.4,False,0
5534.59,ONLINE,300,4,1632.83,False,0
3507.11,ONLINE,107,1,1598.13,False,0
95.09,ONLINE,360,2,330.91,False,0
3768.76,ONLINE,347,1,1584.99,False,0
356.35,ONLINE,174,1,394.69,False,0
548.04,ONLINE,118,2,986.24,False,0
706.51,ONLINE,15,4,2111.67,False,0
381.59,POS,110,4,275.55,False,0
1094.56,ONLINE,2,4,2981.48,True,0
312.62,POS,118,1,651.67,False,0
2187.78,ONLINE,329,3,1957.45,False,0
1072.67,POS,144,4,655.53,True,0
5066.88,POS,50,1,1493.24,False,0
108.07,ONLINE,25,5,344.79,True,1
4339.57,ONLINE,126,3,1342.94,False,1
843.41,ONLINE,138,2,2296.97,True,0
5438.4,POS,54,2,2481.73,True,1
450.17,ONLINE,236,3,667.44,False,0
4727.84,POS,669,4,2476.89,True,0
2536.48,POS,106,6,2751.9,False,0
333.5,POS,8,5,2260.6,False,0
3297.86,POS,43,1,1927.45,False,0
7424.08,ONLINE,82,3,2530.9,True,0
1430.65,POS,36,3,416.37,False,0
1114.8,ONLINE,151,9,636.4,False,0
749.95,ONLINE,39,5,2464.86,False,0
2644.24,ONLINE,497,2,1758.7,False,0
1309.93,POS,5,5,2341.03,False,0
454.83,ONLINE,20,2,1174.02,False,0
1889.89,POS,293,0,2879.49,False,0
2840.17,POS,60,4,2494.5,True,0
1835.18,POS,16,3,1794.44,False,0
4883.7,POS,87,4,2685.11,False,0
1456.61,ONLINE,298,5,1991.54,False,0
3490.49,ONLINE,336,5,2211.71,False,0
3158.63,POS,2,4,1582.65,True,0
62.25,POS,60,5,405.17,False,0
11188.37,ONLINE,188,2,2870.18,False,1
406.55,ONLINE,585,3,759.74,False,0
1759.71,POS,30,0,1634.0,True,1
1428.55,POS,39,1,581.28,False,0
272.3,POS,214,3,308.51,False,0
1077.0,POS,561,7,1677.77,False,0
623.59,ONLINE,250,1,604.31,False,0
1528.94,POS,452,4,2516.69,True,0
2090.35,ONLINE,221,3,1669.43,False,0
1315.54,ONLINE,283,2,460.32,True,0
1914.2,POS,168,3,1387.82,False,0
343.27,ONLINE,23,1,471.82,False,0
1207.48,ONLINE,17,6,1716.13,False,0
212.88,POS,11,2,1797.17,False,0
7302.7,ONLINE,117,1,2488.24,False,0
2083.46,ONLINE,268,4,2835.73,False,0
5675.24,POS,333,2,2577.71,True,0
923.55,POS,79,2,2275.89,False,0
1144.21,ONLINE,210,4,2307.65,False,0
2275.68,POS,169,0,1649.2,False,0
373.83,ONLINE,389,5,509.65,False,0
174.6,ONLINE,70,6,513.62,True,0
2429.67,POS,365,4,797.56,False,1
1798.14,ONLINE,83,1,1873.35,False,0
1017.11,POS,40,1,934.76,False,0
1022.43,POS,24,4,1631.01,False,0
1412.3,ONLINE,106,4,1762.14,False,0
2031.85,ONLINE,225,7,2296.99,False,0
2878.91,POS,3,5,2899.67,False,0
1272.63,POS,154,3,2243.01,True,0
401.79,POS,332,2,1373.01,False,0
4605.09,POS,91,3,2305.0,False,0
4899.61,POS,232,2,2686.25,False,0
1394.47,POS,43,3,2638.15,False,0
453.71,POS,437,2,1089.4,False,0
2209.65,POS,40,2,1147.39,False,0
1025.51,ONLINE,100,2,673.12,False,0
6125.99,ONLINE,303,1,2692.87,False,0
528.81,POS,160,1,547.58,False,0
1761.04,POS,278,5,2796.88,False,0
1109.3,ONLINE,143,2,657.64,False,0
1275.01,ONLINE,215,5,2187.8,False,0
62.63,ONLINE,266,2,210.87,True,0
1015.92,POS,725,3,458.03,False,0
471.01,ONLINE,530,1,735.54,False,0
523.7,POS,218,2,848.15,False,0
1652.02,ONLINE,105,4,2279.11,True,0
717.09,POS,101,5,1968.29,True,0
1848.58,POS,89,3,1926.48,True,0
318.7,POS,240,4,543.01,False,1
4376.9,ONLINE,145,4,2952.84,True,0
1616.22,ONLINE,165,4,2514.03,False,0
416.72,POS,294,4,760.81,False,0
694.55,ONLINE,331,3,1174.3,False,0
6223.02,ONLINE,92,2,2826.03,False,0
1105.35,ONLINE,13,4,1179.73,False,0
879.27,ONLINE,45,3,1790.37,False,0
2310.66,POS,257,4,1095.35,False,0
474.07,ONLINE,158,2,994.17,False,0
6072.35,ONLINE,119,3,1859.05,True,0
403.17,POS,24,4,979.14,False,0
20103.84,ONLINE,41,1,2751.19,True,0
172.3,POS,112,0,205.46,False,0
2184.89,POS,32,3,2747.92,False,0
1239.39,ONLINE,241,2,361.7,False,0
340.45,POS,220,4,329.72,True,0
1841.4,POS,60,2,1684.19,False,0
2803.28,POS,135,5,2542.38,False,0
1084.42,ONLINE,148,3,1719.79,False,0
2022.56,POS,728,2,1543.03,False,0
1611.09,POS,37,1,558.45,False,0
116.54,ONLINE,44,1,469.54,True,1
521.25,ONLINE,130,1,564.19,True,0
2314.72,POS,373,3,2407.86,True,0
1062.04,POS,308,1,673.79,False,0
818.52,ONLINE,21,6,1553.98,False,1
5577.47,POS,435,4,2195.51,False,0
2311.7,POS,156,6,1546.65,True,0
13023.95,ONLINE,7,3,2966.67,False,0
5041.61,ONLINE,544,4,1579.45,False,0
1342.43,POS,353,1,1426.02,True,0
2289.79,ONLINE,41,2,1132.04,False,0
2832.34,ONLINE,113,3,1159.8,False,0
1595.93,POS,81,0,1334.67,False,0
136.2,POS,224,2,304.84,False,0
1196.53,POS,30,4,572.74,True,0
5319.89,POS,1018,2,2936.38,False,0
2846.0,POS,132,2,2373.09,False,0
1533.24,ONLINE,823,2,2308.35,False,0
4073.53,ONLINE,21,2,2734.45,False,0
1244.47,POS,221,1,1670.6,False,0
1381.53,POS,85,1,1147.92,False,0
5325.04,POS,19,5,2161.15,True,0
458.26,ONLINE,309,1,471.09,False,1
496.29,ONLINE,77,2,2012.08,False,0
2278.97,ONLINE,269,3,1678.38,False,0
2184.7,ONLINE,125,2,2137.08,False,0
3738.68,POS,34,1,1543.35,True,0
1606.89,ONLINE,16,3,2098.66,False,0
1007.16,ONLINE,262,4,2114.85,False,0
1222.25,ONLINE,66,3,1370.82,False,0
1952.04,POS,40,3,2816.6,False,0
488.55,ONLINE,20,4,1085.95,False,0
3826.12,POS,294,5,2314.79,False,0
7486.27,ONLINE,101,1,2187.58,False,0
884.66,ONLINE,1202,6,1372.85,False,0
946.17,ONLINE,4,5,1372.05,False,0
1769.88,ONLINE,592,1,1966.7,False,0
486.17,ONLINE,36,3,476.14,False,0
2608.53,POS,288,1,1490.37,False,0
4808.64,ONLINE,62,2,2425.8,False,0
1792.05,POS,125,7,2996.62,False,0
6586.43,POS,269,2,1645.24,False,1
2652.74,POS,109,4,1668.59,False,0
206.56,POS,23,4,703.0,False,0
554.15,POS,1,8,1070.7,False,0
204.54,POS,381,2,482.58,False,0
3745.2,ONLINE,421,2,2891.06,True,0
2439.65,POS,29,2,2682.42,False,0
1184.16,POS,97,6,791.81,False,0
548.45,ONLINE,272,3,263.58,False,0
2444.45,POS,646,2,1919.57,False,0
1790.08,POS,140,3,602.05,False,0
517.21,ONLINE,102,2,2660.28,False,0
1023.57,POS,48,3,1584.33,False,0
5624.17,POS,76,5,2366.16,True,0
929.42,ONLINE,147,1,907.6,False,0
724.32,POS,323,7,1784.8,False,0
3189.36,POS,122,2,2018.42,True,0
602.39,POS,181,4,739.3,False,0
175.33,POS,161,2,221.35,True,1
2861.25,POS,255,4,1122.83,False,0
479.13,ONLINE,170,4,398.75,False,0
884.02,POS,116,1,2124.53,False,0
3104.74,ONLINE,242,0,2672.26,True,0
1979.38,POS,134,4,1784.74,False,0
60.28,ONLINE,551,4,611.07,False,0
2405.67,ONLINE,84,2,1937.92,False,0
2853.23,ONLINE,279,4,2690.01,False,0
156.47,POS,127,3,338.24,False,0
1544.12,POS,75,0,968.21,False,0
1228.45,POS,211,0,860.62,False,0
1425.63,POS,414,3,2123.32,True,0
741.02,POS,168,3,2028.6,False,0
2660.59,ONLINE,125,2,2978.27,False,0
1202.55,POS,5,5,1626.65,True,1
428.39,POS,45,1,542.93,False,0
2998.38,ONLINE,190,0,2206.8,False,0
423.45,POS,102,5,998.95,False,0
1458.0,ONLINE,137,4,2233.24,False,0
2524.97,ONLINE,797,1,2973.58,False,0
242.19,POS,160,5,1245.31,False,0
972.82,POS,18,5,1092.92,False,0
1346.06,ONLINE,261,2,2287.62,False,0
90.68,POS,366,4,376.12,False,0
803.71,POS,108,3,716.53,False,0
2052.16,POS,24,3,2790.85,False,0
1348.17,POS,85,2,2668.64,False,0
586.64,ONLINE,318,6,1194.17,False,0
2179.98,ONLINE,126,2,1667.27,False,0
679.02,ONLINE,102,5,2346.01,False,0
3147.36,POS,173,7,825.55,False,0
469.9,ONLINE,43,2,958.56,False,0
305.77,POS,303,1,2322.78,False,0
2463.66,ONLINE,20,2,2492.88,False,0
1289.4,POS,133,4,2305.84,False,0
3972.3,ONLINE,122,5,2309.23,False,0
997.09,POS,12,4,2440.3,False,0
1376.22,POS,20,1,2078.64,False,0
984.64,ONLINE,243,0,1372.54,False,0
12733.64,POS,181,2,2406.64,False,0
1682.68,POS,98,7,1676.12,False,0
126.9,ONLINE,50,5,622.59,False,0
761.8,POS,11,2,600.92,False,0
2212.43,POS,182,5,2640.26,False,0
153.28,ONLINE,211,3,519.24,False,0
4378.48,ONLINE,350,5,2123.81,False,0
981.57,POS,811,1,1197.05,False,0
940.41,ONLINE,24,2,1430.7,False,0
2645.0,ONLINE,8,3,2676.91,False,0
2719.97,POS,255,5,1403.94,False,0
869.46,ONLINE,211,2,1900.66,False,0
2245.66,POS,96,1,632.81,False,0
833.82,ONLINE,110,3,1025.79,False,0
469.23,POS,483,3,1429.83,False,0
1423.96,POS,63,4,2624.5,True,0
1102.45,POS,1,6,514.78,False,1
909.85,ONLINE,75,2,2995.58,False,0
648.56,ONLINE,40,2,253.86,False,0
1672.77,ONLINE,135,3,2164.49,False,0
743.87,POS,129,3,724.86,False,0
2436.32,ONLINE,215,2,1410.12,False,0
4510.24,ONLINE,79,3,2153.87,False,0
1047.15,ONLINE,83,2,1126.62,False,1
935.93,ONLINE,658,1,1636.91,False,0
1444.22,ONLINE,7,4,1289.25,False,0
1110.74,ONLINE,35,3,980.56,False,0
3591.07,POS,18,5,1590.66,True,0
1761.68,ONLINE,91,3,1152.07,False,0
2278.13,ONLINE,68,3,1866.99,True,1
1129.35,ONLINE,198,3,1751.29,True,0
546.9,ONLINE,286,3,573.62,False,0
3097.88,POS,61,2,2110.77,False,0
2082.07,ONLINE,304,4,1918.17,False,0
2201.42,POS,15,4,2564.4,False,0
1389.73,ONLINE,209,2,1133.89,True,1
534.23,POS,127,2,726.39,False,0
1228.4,POS,178,5,1446.39,False,0
6129.87,POS,499,3,2545.06,False,0
1652.7,POS,351,3,2525.66,False,0
1082.48,ONLINE,140,4,935.48,True,1
3446.54,ONLINE,322,3,2416.01,False,1
6174.63,ONLINE,24,2,2636.2,False,0
3434.18,POS,106,1,2484.06,False,0
2190.31,POS,229,3,1653.09,True,0
421.72,ONLINE,424,3,1248.94,False,0
2455.19,POS,54,4,1809.05,False,0
4312.26,POS,201,2,1841.88,False,0
317.77,ONLINE,150,7,1092.58,False,0
1666.05,ONLINE,19,3,2488.57,False,0
181.43,POS,406,2,2495.59,True,0
374.39,ONLINE,156,2,668.07,False,0
2460.6,ONLINE,133,1,1058.6,False,0
391.22,ONLINE,173,3,483.87,False,0
1217.31,POS,263,2,2386.2,False,0
1976.94,ONLINE,143,3,1275.31,False,0
840.33,POS,713,2,253.51,False,0
5036.21,POS,71,4,2162.15,False,0
2669.15,ONLINE,162,5,820.26,False,0
16358.89,POS,81,4,2933.18,False,0
10739.7,POS,358,1,2776.26,False,0
2322.73,POS,167,3,1228.89,False,0
422.78,POS,107,3,927.41,False,0
1495.58,ONLINE,21,7,798.7,True,0
8032.64,ONLINE,249,2,2375.34,False,0
2677.42,ONLINE,37,7,2379.2,False,0
688.83,POS,91,4,508.22,False,0
2687.62,POS,9,3,2077.4,False,0
1496.61,ONLINE,95,9,2242.76,False,0
645.72,ONLINE,18,1,823.58,False,0
852.34,ONLINE,10,7,1366.29,False,0
261.12,ONLINE,296,2,399.54,False,1
21181.03,POS,147,2,2852.17,False,0
3452.38,POS,20,3,1305.35,False,0
664.89,POS,264,3,519.37,False,0
610.82,ONLINE,169,4,869.73,False,0
1011.92,ONLINE,112,2,1005.48,False,1
3541.19,POS,91,5,1730.61,False,0
6375.95,POS,137,4,2058.41,False,0
2853.23,POS,91,3,2028.65,False,0
289.02,ONLINE,268,5,397.93,False,0
1900.27,POS,285,4,1428.61,False,0
917.78,POS,36,0,509.85,True,0
450.96,ONLINE,63,2,477.94,False,0
4986.5,ONLINE,233,0,1603.9,True,0
2708.11,ONLINE,69,1,2300.54,False,0
738.57,POS,63,2,585.35,True,0
856.72,POS,381,2,604.28,True,0
1123.92,POS,165,3,1149.34,False,0
3128.05,ONLINE,27,4,2480.41,False,0
2025.37,ONLINE,181,2,555.64,False,1
89.91,ONLINE,196,4,302.01,False,0
1561.75,ONLINE,60,6,1210.69,True,0
407.33,ONLINE,100,2,1411.37,False,0
6045.52,POS,217,5,1943.19,False,0
1103.41,POS,94,6,655.64,False,0
4784.31,ONLINE,75,5,1036.32,False,1
282.31,POS,84,1,239.62,False,0
2200.39,ONLINE,276,3,1579.63,True,0
4377.58,ONLINE,306,6,2360.77,False,0
5791.41,POS,270,2,2821.24,False,0
885.4,ONLINE,261,5,1767.07,False,1
3396.22,POS,243,4,2426.7,False,0
7591.01,ONLINE,215,4,2791.7,False,0
510.69,ONLINE,18,1,1633.04,False,0
6740.97,POS,602,3,2863.97,False,0
1451.37,ONLINE,27,4,2431.41,False,0
3540.8,ONLINE,73,4,2552.49,False,0
163.31,POS,481,0,258.71,False,0
4563.63,ONLINE,46,3,2981.79,True,0
2108.29,ONLINE,75,1,1496.91,True,1
988.38,POS,147,3,2978.11,False,0
6220.2,ONLINE,70,4,1678.7,True,0
2216.26,ONLINE,260,1,704.98,False,1
2807.05,POS,139,1,2565.16,True,0
536.88,ONLINE,298,2,947.97,False,1
1217.66,ONLINE,62,4,1467.67,True,0
993.29,POS,18,2,1402.25,False,0
1036.49,POS,440,2,653.54,False,0
1069.25,ONLINE,179,3,2898.28,False,0
6671.02,ONLINE,80,3,2270.79,False,0
1126.3,ONLINE,55,4,2049.88,False,0
4521.01,ONLINE,95,1,2128.3,True,0
1161.49,POS,93,1,1007.34,False,0
923.18,POS,113,1,2009.76,False,0
230.73,ONLINE,17,3,1213.89,False,1
938.36,POS,104,3,1251.83,False,0
2427.0,ONLINE,231,2,2674.57,False,0
4829.64,POS,281,3,2191.77,False,1
4108.02,POS,209,4,1563.15,False,0
2060.5,ONLINE,29,5,2008.17,True,0
4178.64,ONLINE,945,6,1992.91,False,0
117.85,POS,969,4,1189.74,False,0
504.91,ONLINE,124,3,1999.96,False,0
668.8,ONLINE,335,2,1352.78,False,0
1702.06,ONLINE,164,3,2167.46,False,0
1646.7,POS,73,2,2016.15,False,0
2257.61,POS,275,1,2687.03,True,0
355.36,ONLINE,109,1,770.97,True,0
1366.8,POS,152,3,2513.91,False,0
2127.85,ONLINE,28,5,2962.24,True,0
5006.01,ONLINE,354,3,1091.73,False,0
2987.01,ONLINE,70,4,2024.67,False,0
736.8,POS,925,3,2098.79,False,0
1636.16,ONLINE,12,3,2271.99,False,0
597.16,POS,53,4,690.85,False,0
1235.71,POS,15,2,741.51,False,0
1131.29,POS,5,1,1957.14,True,1
1179.72,ONLINE,20,6,2754.89,False,0
